"cbzj","gg","idCode","jx","pzwh","sccs","scpzrq","ssxkzcyr","ypmc"
"4dd0e4877d36f2af3e5b4b3c3e0b0bf5","丙泊酚乳状注射液","注射剂","20ml:0.2g","是","H20170305","1999-08-13","Fresenius Kabi Deutschland GmbH","Fresenius Kabi AB"
"3ec43316124b778c6c1b57ce59d25e2f","丙泊酚乳状注射液","注射剂","50ml:0.5g","是","H20170310","1999-08-30","Fresenius Kabi Deutschland GmbH","Fresenius Kabi Austria GmbH"
"5b7202bc2bb6c753e6c46ad0bc70b503","丙泊酚乳状注射液","注射剂","50ml:1g","是","H20170312","2004-07-14","Fresenius Kabi Deutschland GmbH","Fresenius Kabi Austria GmbH"
"731ebdb9d8910cc55e0c5332d2e0e4c6","丙泊酚中/长链脂肪乳注射液","注射剂","20ml:100mg","是","H20160427","2016-07-18","B. Braun Melsungen AG","B. Braun Melsungen AG"
"9c037db1cccfa9677ab17748d653e4ed","丙泊酚中/长链脂肪乳注射液","注射剂","20ml:200mg","是","H20160352","2011-08-25","B. Braun Melsungen AG","B. Braun Melsungen AG"
"2cbe4c392acf6900f5e4385be127e295","丙泊酚中/长链脂肪乳注射液","注射剂","50ml:500mg","是","H20160354","2011-08-25","B. Braun Melsungen AG","B. Braun Melsungen AG"
"5b3ecd8496d3ca93b1be61e8bc23e0a4","丙泊酚中/长链脂肪乳注射液","注射剂","100ml:1000mg","是","H20160353","2011-08-25","B. Braun Melsungen AG","B. Braun Melsungen AG"
"e9a022432a211311cd57b4cc1493cded","丙泊酚中/长链脂肪乳注射液","注射剂","50ml:1000mg","是","H20140311","2014-05-05","B. Braun Melsungen AG","B. Braun Melsungen AG"
"4bad5ad7fb759f9f6c2fa0144c166e39","丙泊酚中/长链脂肪乳注射液","注射剂","10ml:0.1g,预充注射器","是","H20170338","2017-06-20","Fresenius Kabi Deutschland GmbH","Fresenius Kabi Austria GmbH"
"23fd705b71283209ae7f6dcc9f5b570d","丙泊酚中/长链脂肪乳注射液","注射剂","20ml:0.2g","是","H20150655;H20150657","2006-09-12","Fresenius Kabi Deutschland GmbH","Fresenius Kabi Austria GmbH"
"21e273ad9015b2e45954da2f90b8b03a","丙泊酚中/长链脂肪乳注射液","注射剂","50ml:0.5g","是","H20150661;H20160360","2006-09-12","Fresenius Kabi Deutschland GmbH","Fresenius Kabi Austria GmbH"
"4df5bfb622235daca0eb2ec3c16f2a4c","丙泊酚中/长链脂肪乳注射液","注射剂","50ml:1.0g","是","H20150659;H20181145","2006-09-12","Fresenius Kabi Deutschland GmbH","Fresenius Kabi Austria GmbH"
"3ae79dfda6f90a5d110e7d061b786cf1","碘海醇注射液","注射剂","350mg I/ml×500ml（含碘海醇377.5g）","是","H20160026","2003-03-17","GE Healthcare AS ","GE Healthcare Ireland Limited"
"f442b74a72be959dcd81c02f3794d9dd","盐酸左西替利嗪片","片剂","5mg","是","H20150522; H20150523","2005-10-20","UCB Pharma AG","UCB Farchim SA"
"771d720b05b435c728ddcee0d21dcc57","依西美坦片","片剂","25mg","是","H20160052; H20160053; H20160054","2002-03-11","Pfizer Italia s.r.l.","Pfizer Italia s.r.l."
"4644b6475b01c85ade427ee3686b96a1","吲达帕胺缓释片","片剂","1.5mg","是","H20130140","1999-12-30","Les Laboratoires Servier","LES LABORATOIRES SERVIER INDUSTRIE"
"c287e364089c4e5278af4ec406099c9d","吲达帕胺片","片剂 ","2.5mg","是","H20160320","1992-10-10","Les Laboratoires Servier","LES LABORATOIRES SERVIER INDUSTRIE"
"5b0845c0f79c3a986a4582b85316cda1","沙库巴曲缬沙坦钠片","片剂","50mg","是","H20170362","2017-09-20","Novartis Pharma Schweiz AG","Novartis Singapore Pharmaceutical Manufacturing Private.Ltd."
"814d535ee0ce589b2303875930b0417b","沙库巴曲缬沙坦钠片","片剂","50mg","是","H20170344","2017-07-26","Novartis Pharma Schweiz AG","Novartis Pharma Stein AG"
"53f073ee3fc1de6768f053d6b451b61e","沙库巴曲缬沙坦钠片","片剂","100mg","是","H20170363","2017-09-20","Novartis Pharma Schweiz AG","Novartis Singapore Pharmaceutical Manufacturing Private.Ltd."
"2e4e91962d5eb01a350c29bdec9e914f","沙库巴曲缬沙坦钠片","片剂","100mg","是","H20170343;国药准字J20171054","2017-07-26","Novartis Pharma Schweiz AG","Novartis Pharma Stein AG"
"9f0ca938ff63ebb4094cf73231ce159d","沙库巴曲缬沙坦钠片","片剂","200mg","是","H20170364","2017-09-20","Novartis Pharma Schweiz AG","Novartis Singapore Pharmaceutical Manufacturing Private.Ltd."
"4ed7291657db83e62db690c991262e1f","沙库巴曲缬沙坦钠片","片剂","200mg","是","H20170342","2017-07-26","Novartis Pharma Schweiz AG","Novartis Pharma Stein AG"
"64a0c8ed809c7b348feb473238f6e5b6","阿舒瑞韦软胶囊","胶囊剂","100mg","是","H20170241","2017-04-24","BRISTOL-MYERS SQUIBB (SINGAPORE) PTE. LTD.","Catalent Pharma Solutions LLC"
"3b64bd87e50eb99fd6be77d98dc71209","甲磺酸奥希替尼片","片剂","40mg","是","H20170166","2017-03-22","AstraZeneca AB","AstraZeneca AB"
"cffe2a1a83a1b582a07916d083ec7f3a","甲磺酸奥希替尼片","片剂","80mg","是","H20170167","2017-03-22","AstraZeneca AB","AstraZeneca AB"
"aae40c2eaf5f97c2b0b94e57eba6f661","盐酸文拉法辛缓释胶囊","胶囊剂","75mg(以文拉法辛计)","是","H20160382;H20160383","2000-06-16","Pfizer Healthcare Ireland","Pfizer Ireland Pharmaceuticals"
"0329aa4ff5fc39ba43876fb57844c830","格列齐特缓释片","片剂","30mg","是","国药准字H20044694","2004-08-27"," ","施维雅（天津）制药有限公司"
"70dbb10736fe0253776189bb45829335","单硝酸异山梨酯缓释片","片剂","30mg","是","国药准字H20030417","1999-03-17"," ","阿斯利康制药有限公司"
"c3862a25395dac92e3d4b2b4574d3bb4","单硝酸异山梨酯缓释片","片剂","60mg","是","国药准字H20030418","1999-03-17"," ","阿斯利康制药有限公司"
"2a5600515d0f9ab37a46de3f12b09d4d","酒石酸美托洛尔片","片剂","25mg","是","国药准字H32025391","1992-07-30"," ","阿斯利康制药有限公司"
"4be6032d1f5ab752489a01a14a89a44e","酒石酸美托洛尔片","片剂","50mg","是","国药准字H32025390","1985-02-18"," ","阿斯利康制药有限公司"
"ba7706ffc574b08f221107029da37151","硫酸特布他林片","片剂","2.5mg","是","国药准字H32022694","1985-02-18"," ","阿斯利康制药有限公司"
"f9d85d5e978d42c6667da0822887b729","阿司匹林维生素C泡腾片","片剂","阿司匹林0.4g，维生素C0.24g","是","H20181205","1994-07-07","Bayer Vital GmbH","Bayer Bitterfeld GmbH"
"691a61e74feff42d29c03679d8707461","炔雌醇环丙孕酮片","片剂","醋酸环丙孕酮2mg，炔雌醇0.035mg","是","H20170209;H20170210","1990-12-23","Jenapharm GmbH & Co.KG","Bayer Weimar GmbH und Co. KG"
"f1c1a600b64a96b1ff637e910d8de0bb","甲钴胺片","片剂 ","0.5mg（薄膜衣片）","是","国药准字 H20143107","2014-04-30"," ","卫材（中国）药业有限公司"
"46917dc3b515a43caf738c7f3a8ad496","醋酸甲羟孕酮片","片剂","500mg","是","H20140648","1990-12-12","Pfizer Italia s.r.l","Pfizer Italia s.r.l."
"586ebdbc66da266de284eaad6c38b225","非诺贝特胶囊","胶囊剂","200mg","是","H20181240;H20181239","1992-06-15","ABBOTT LABORATORIES LIMITED","RECIPHARM FONTAINE"
"eca64d847d8128c85f473496a8c41168","吲达帕胺缓释片","片剂","1.5mg","是","国药准字H20031281","2003-12-12",,"施维雅（天津）制药有限公司"
"c8f3313d1b581d816eae91edfdb9a400","氯雷他定片","片剂","10mg","是","国药准字H10970410","1996-12-17"," ","拜耳医药（上海）有限公司"
"bda3b6e902a3dd02941ce59e976c0ebb","盐酸司来吉兰片","片剂","5mg","是","H20160342","1995-03-22","Orion Corporation","Orion Corporation"
"c673b311205fdec08a90a63e93298542","布南色林片","片剂 "," 4mg","是","H20170059;H20170060","2017-02-21","Sumitomo Dainippon Pharma Co., Ltd.","Sumitomo Dainippon Pharma Co., Ltd. Suzuka Plant"
"8be28cdcb9d34c3b8e2e81ac172707f2","头孢拉定胶囊",,"0.25g","是","国药准字H31020001","1986-01-30",,"中美上海施贵宝制药有限公司"
"1d784986986a023271dcd745d22f14d4","盐酸坦索罗辛缓释胶囊","胶囊剂（缓释）","0.2mg","是","国药准字H20000681","2000-11-02",,"安斯泰来制药（中国）有限公司"
"e074e0cb03a5deec89567cc74c6473cc","他达拉非片","片剂","20mg","是","H20170284;H20170285;H20170286","2004-12-28","Eli Lilly Nederland B.V.","Lilly del Caribe, Inc."
"67646202b05c1dce4bd3354fd435cbc6","他达拉非片","片剂","10mg","是","H20170283","2004-12-28","Eli Lilly Nederland B.V.","Lilly del Caribe, Inc."
"0583372a25ce142e5a347f85709aaa55","磷酸雌莫司汀胶囊","胶囊剂","0.14g","是","H20170266","1988-02-05","Pfizer Italia S.r.l.","Pfizer Italia S.r.l."
"3b0078620acf7615979016b8fd759c9d","乙酰半胱氨酸颗粒","颗粒剂","3g:0.1g(以乙酰半胱氨酸计)","是","国药准字H20000472","2000-08-04",,"海南赞邦制药有限公司"
"ab39fe7ecb02e5827f251b61958beb34","乙酰半胱氨酸颗粒","颗粒剂","3g:0.2g(以乙酰半胱氨酸计)","是","国药准字H20000471","2000-08-04",,"海南赞邦制药有限公司"
"f2d601a5a4b53abe4a94e7aee411cc82","盐酸乙哌立松片","片剂","50mg（薄膜衣）","是","国药准字H20133175","2013-10-10",,"卫材(中国)药业有限公司"
"396a2972d79a18f76a279d5af0a1451e","重酒石酸卡巴拉汀胶囊","胶囊剂","1.5mg（按C14H22N2O2计）","是","H20181043","2000-05-27","Novartis Europharm Limited","Novartis Farmaceutica S.A."
"65ae1ce20432f98daf3d4da8b7535a00","重酒石酸卡巴拉汀胶囊","胶囊剂"," 3.0mg（按C14H22N2O2计）","是","H20181044","2000-05-27","Novartis Europharm Limited","Novartis Farmaceutica S.A."
"2c0a7a7d78f06b49a6c4d4daf94613b2","雷贝拉唑钠肠溶片","片剂（肠溶）","10mg(以雷贝拉唑钠计)","是","国药准字H20090091","2009-01-24",,"卫材（中国）药业有限公司"
"7847e7b382c03c5720c8bc5ae78a587b","雷贝拉唑钠肠溶片","片剂（肠溶）","20mg(以雷贝拉唑钠计)","是","国药准字H20090090","2009-01-24",,"卫材（中国）药业有限公司"
"853b72f740a588ace7ffeb826a8218f6","兰索拉唑口崩片","片剂","30mg（按兰索拉唑计）","是","H20120215;H20120212","2006-09-12","Takeda Pharmaceutical Company Limited","Takeda Pharmaceutical Company Limited, Osaka Plant"
"2518b22d2a43ef11dd9565b69ca160f0","依维莫司片","片剂","2.5mg","是","H20150093","2014-02-13","Novartis Pharma Schweiz AG","Novartis Pharma Stein AG"
"957f26d7ee1106f6ebb4d7fe9be8953d","注射用硼替佐米","注射剂","3.5mg","是 ","H20171086","2005-02-21","Janssen-Cilag International N.V.","BSP Pharmaceuticals S.p.A."
"b607971443336424064ef8e95229316f","马来酸氟伏沙明片","片剂","50mg","是","H20160193","1998-12-18","Abbott Laboratories (Singapore) Private Limited","Mylan Laboratories SAS"
"176e9c509d6e32428f5ee7305ff5b581","马来酸氟伏沙明片","片剂","100mg","是","H20181117","2018-03-05","Abbott Laboratories (Singapore) Private Limited","Mylan Laboratories SAS"
"c0098d35eaf72745e3ab81dd0357d91b","注射用甲磺酸齐拉西酮","注射剂","每瓶含30mg(按齐拉西酮计),441mg(磺丁基倍他环糊精钠)。临床应用时为20mg/ml(按齐拉西酮计)","是","H20170145","2012-07-23","Pfizer Inc","Pharmacia and Upjohn Company LLC"
"b668e4dd82a114bd45a070ed67a68ee6","玻璃酸钠滴眼液","眼用制剂","5ml:5mg (0.1%)","是","国药准字H20173249","2017-06-29",,"参天制药(中国)有限公司 "
"30ae6baa4fba85ec51954ec024dc61b8","玻璃酸钠滴眼液","眼用制剂","5ml:15mg（0.3%）","是","国药准字H20173248","2017-06-29",,"参天制药(中国)有限公司 "
"cd0bd1eb72f5f453ae955637de72b3dd","甲钴胺注射液","注射剂","1ml:0.5mg","是","国药准字H20174048","2017-07-31",,"卫材(中国)药业有限公司"
"0935c403b4cc2168381e5871deb610a2","盐酸甲哌卡因注射液","注射剂","1.8ml:54mg","是","H20181204","2006-12-20","SEPTODONT","SEPTODONT"
"a8e04133649fb7766e0ec09e2eef800a","盐酸甲哌卡因肾上腺素注射液","注射剂","1.8ml/支","是","H20171134","2002-08-06","SEPTODONT","SEPTODONT"
"bca6684a225ab423947b63ca5228725c","贝美前列素滴眼液","眼用制剂","3mL:0.9mg","是","H20150484","2005-04-20","Allergan Inc.","Allergan Sales LLC"
"ac41550f1857cb25d828c38599c47955","贝美前列素滴眼液","眼用制剂","5ml:1.5mg","是","H20150485","2005-04-20","Allergan Inc.","Allergan Sales LLC"
"845126f753001718bd38d36080a3f7f1","酒石酸溴莫尼定滴眼液","眼用制剂","0.15%","是","H20160426","2009-08-19","Allergan Inc.","Allergan Sales, LLC"
"74d8ded41fbc0f52941d00e577b565bf","酒石酸溴莫尼定滴眼液","眼用制剂","0.15%","是","H20160425","2009-08-19","Allergan Inc.","Allergan Sales, LLC"
"16b88f09184d6f8bb562b90d12ec7eb8","酒石酸溴莫尼定滴眼液","眼用制剂","5ml:10mg","是","H20160681","2003-06-02","Allergan Pharmaceuticals Ireland","Allergan Pharmaceuticals Ireland"
"a4e22a357a06e5045bd67caccf6cd923","咪唑斯汀缓释片","片剂","10mg","是","H20171170;H20171171    ","2001-03-09","Therabel Pharmaceuticals Limited","Sanofi Winthrop Industrie"
"fe39286849ec8d7e88bc6befbf2d1e9c","特立氟胺片","片剂","14mg","是","H20180039","2018-07-18","Sanofi-aventis U.S.Inc.","Sanofi Winthrop Industrie"
"8e4ecc2cf3b7d591b6b9697028f2668b","硝酸异山梨酯注射液","注射剂","10ml：10mg","是 ","H20160408","1989-07-01","Yinglian Health Pharmaceutical GmbH","Ever Pharma Jena GmbH"
"06ab1d7bc98d8f07145f1502531e3bf1","盐酸胺碘酮注射液","注射剂","3ml:0.15g","是","H20181048","1989-01-31","Sanofi-Aventis France","SANOFI WINTHROP INDUSTRIE"
"9dfae163320a6bd8880e199474127d69","盐酸鲁拉西酮片","片剂","40mg（按C28H36N4O2S·HCl计）","是","H20190021","2019-01-24","Sunovion Pharmaceuticals Inc.","Bushu Pharmaceuticals Ltd. Kawagoe Factory"
"695de0f413161104b6f8a515c25a7c9b","盐酸乌拉地尔注射液","注射剂","5ml:25mg","是","H20160363","1992-06-29","Takeda GmbH","Takeda Austria GmbH"
"b21ae849f609846a3302503c5c334903","注射用阿糖胞苷","注射剂","0.1g","是","H20160403","1988-09-01","Pfizer Italia s.r.l.","Actavis Italy S.p.A."
"85cb990e44fa3756356553526e50f877","注射用阿糖胞苷","注射剂","0.5g","是","H20160402","1988-09-01","Pfizer Italia s.r.l.","Actavis Italy S.p.A."
"fc8d7dae5a84909aa8c22d45d60fe80a","枸橼酸咖啡因注射液","注射剂","1ml:20mg（相当于咖啡因10mg）","是","H20181129","2013-01-22","Chiesi Farmaceutici SpA","Alfasigma S.p.A."
"0c56e61a0176ec4e5724a81c02f0f1f0","乳酸环丙沙星氯化钠注射液","注射剂","按环丙沙星计100ml:环丙沙星0.2g与氯化钠0.9g","是","H20181160;H20181161","1997-01-16","Bayer Vital GmbH","Bayer AG"
"ff6f1f9d4b75625297e6dc68ecba4f02","克霉唑阴道片","片剂","0.5g","是","H20181184;H20181185","1996-04-12","Bayer Vital GmbH","Bayer AG"
"e7829035dd03cd7f00c8dfaafa0de6fd","西甲硅油乳剂","口服乳剂","40mg/ml","是 ","H20160184","1998-12-28","Berlin-Chemie AG","Berlin-Chemie AG"
"b1d9375f90266425d3c59cb081f59e5b","噻托溴铵粉吸入剂","吸入粉雾剂","18μg（按噻托铵计,相当于噻托溴铵一水合物22.5μg）","是","H20140933;H20140954","2005-05-10","Boehringer Ingelheim International GmbH","Boehringer Ingelheim Pharma GmbH & Co. KG"
"67b5c157939ff1d7d4f169355f6b2921","脂肪乳氨基酸（17）葡萄糖（19％）注射液","注射剂","1026ml [脂肪乳注射液(20%)200ml;复方氨基酸注射液(17)300ml;葡萄糖注射液(19%)526ml]","是","H20130857;H20130852","2004-01-08","Fresenius Kabi AB","Fresenius Kabi AB"
"8a82f4573f4af82911c402451e35edd4","脂肪乳氨基酸（17）葡萄糖（19％）注射液","注射剂","2053ml [脂肪乳注射液(20%)400ml;复方氨基酸注射液(17)600ml;葡萄糖注射液(19%)1053ml]","是","H20130856;H20130853","2004-01-08","Fresenius Kabi AB","Fresenius Kabi AB"
"233209903240ffc6ce996858d7a057be","左卡尼汀注射液","注射剂","5ml:1g左卡尼汀","是","H20171294","1999-08-04","ALFASIGMA S.p.A.","ALFASIGMA S.p.A."
"0a940fe32f92fb513a15a5d8ee6a286d","左卡尼汀注射液","注射剂","5ml:2g左卡尼汀","是","H20171295","2007-04-06","ALFASIGMA S.p.A.","ALFASIGMA S.p.A."
"acd345588570bbeb2a014cc53535b608","溴莫尼定噻吗洛尔滴眼液","滴眼剂","5ml:酒石酸溴莫尼定10.0mg和马来酸噻吗洛尔25.0mg(以噻吗洛尔计)","是","H20140928"," 2014-12-09","Allergan Pharmaceuticals Ireland","Allergan Pharmaceuticals Ireland"
"78f288592f5d951f4e912b357915fa77","甲苯磺酸艾多沙班片","片剂","按C24H30ClN7O4S计 15mg","是","H20180097","2018-12-25","Daiichi Sankyo Europe GmbH","Daiichi Sankyo Europe GmbH"
"6eeffe490f2e7baa7a42b666ad361bbc","甲苯磺酸艾多沙班片","片剂","按C24H30ClN7O4S计 30mg","是","H20180098","2018-12-25","Daiichi Sankyo Europe GmbH","Daiichi Sankyo Europe GmbH"
"f9388dabe39a54c3ce1d85b50cc9495f","甲苯磺酸艾多沙班片","片剂","按C24H30ClN7O4S计 60mg","是","H20180099","2018-12-25","Daiichi Sankyo Europe GmbH","Daiichi Sankyo Europe GmbH"
"dcb35b1fdf6e201f1703f0ef6fa1c37d","布地奈德福莫特罗吸入粉雾剂（Ⅰ）","吸入粉雾剂","每支60吸，每吸含布地奈德80μg和富马酸福莫特罗4.5μg","是","H20140459","2004-11-17","AstraZeneca AB","AstraZeneca AB"
"9abef8e9379a7881bb39554b007b6fcc","布地奈德福莫特罗吸入粉雾剂（Ⅱ）","吸入粉雾剂","每支60吸,每吸含布地奈德160μg和富马酸福莫特罗4.5μg","是","H20140458","2004-11-17","AstraZeneca AB","AstraZeneca AB"
"a49f465678d38ed9fa604f5aefb25653","甲磺酸雷沙吉兰片","片剂","1mg(以雷沙吉兰计)","是","H20170336;H20170337","2017-06-16","Teva Pharmaceutical Industries Ltd.","Teva Pharmaceutical Industries Ltd."
"bdc016b29a978e5d872950e6df678022","拉莫三嗪分散片","片剂","5mg","是","H20180091","2018-12-25","The Wellcome Foundation Limited","GlaxoSmithKline Pharmaceuticals S.A."
"e4f3c00f3e3708edc071a9d20783e533","拉莫三嗪分散片","片剂","50mg","是","H20180093","2018-12-25","The Wellcome Foundation Limited","GlaxoSmithKline Pharmaceuticals S.A."
"e0dc142047b7718785849077be9750ea","左卡尼汀口服溶液","口服溶液剂","10ml:1g","是","H20171307","2013-06-26","ALFASIGMA S.p.A.","ALFASIGMA S.p.A."
"91a404fe09227956d11d882ac3b90b4b","左卡尼汀口服溶液","口服溶液剂","10ml:2g","是","H20171308","2013-06-26","ALFASIGMA S.p.A.","ALFASIGMA S.p.A."
"d0f86816b2a6e0890f84053d206f12d8","伊班膦酸钠注射液","注射剂","2ml:2mg（以伊班膦酸计）","是","H20150096","2002-06-14","Atnahs Pharma UK Limited","Roche Diagnostics GmbH"
"2fb3bbd6594a62245a22cd0463bc5fcf","伊班膦酸钠注射液","注射剂","6ml:6mg（以伊班膦酸计）","是","H20150097","2005-08-26","Atnahs Pharma UK Limited","Roche Diagnostics GmbH"
"60da5a10de2f419a398fb709a9a7864e","氟米龙滴眼液","眼用制剂","5ml:5mg","是","H20130754","1995-09-12","Allergan Pharmaceuticals Ireland","Allergan Pharmaceuticals Ireland"
"e9db7f5cf77aa8c554faa59714ba4bbd","注射用丁二磺酸腺苷蛋氨酸","注射剂","按C15H23N6O5S+计,500mg","是","H20171084;H20171069","1996-11-08","ABBOTT LABORATORIES DE MEXICO,S.A. DE C.V.","FAMAR L`AIGLE"
"d4865c5e10566fb39ea12eb60547aa3c","地屈孕酮片","片剂","10mg","是","H20170221","2002-12-31","Abbott Healthcare Products B.V.","Abbott Biologicals B.V."
"480406352c94b156e6bf3b2093227884","脂肪乳（10%）/氨基酸（15）/葡萄糖（20%）注射液","注射剂","1000ml[脂肪乳注射液(10%)200ml;复方氨基酸(5.5%, 15AA)注射液400ml;葡萄糖注射液(20%)400ml]","是","H20170180","2013-01-15","BAXTER S.A.S","BAXTER S.A."
"4c1fec546ae7cab3db2dfa1f90291a27","脂肪乳（10%）/氨基酸（15）/葡萄糖（20%）注射液","注射剂","1500ml[脂肪乳注射液(10%)300ml;复方氨基酸(5.5%, 15AA)注射液600ml;葡萄糖注射液(20%)600ml]","是","H20170181","2013-01-15","BAXTER S.A.S","BAXTER S.A."
"5f1fb49896bab8272ee72d3d3277d8ed","贝美素噻吗洛尔滴眼液","滴眼剂","3ml：贝美前列素0.9mg与噻吗洛尔15mg（相当于20.4mg马来酸噻吗洛尔）","是","H20130453","2013-01-15","Allergan Pharmaceuticals Ireland","Allergan Pharmaceuticals Ireland"
"9977111640b3645f60c2fd853efc0b95","波生坦片","片剂","125mg（以C27H29N5O6S计）","是","H20170013","2006-03-23","Actelion Pharmaceuticals Ltd.","Patheon Inc."
"0ee19dad97bd43297e6939c5146f9c62","醋酸泼尼松龙滴眼液","眼用制剂","5ml:50mg","是","H20171243","1998-06-08","Allergan Pharmaceuticals Ireland","Allergan Pharmaceuticals Ireland"
"9b96c84713655e14ee805e69b8e84b22","地氟烷","溶液剂","240ml","是","H20170089","1997-07-05","Baxter Healthcare Corporation","Baxter Healthcare Corporation"
"d677ce71ac26ea5e55bc95252925c5f9","二甲双胍恩格列净片（Ⅰ）","片剂","每片含盐酸二甲双胍500mg与恩格列净5mg","是","H20190024","2019-02-01","Boehringer Ingelheim Pty Ltd","Boehringer Ingelheim Pharma GmbH & Co. KG"
"95fd817a926d4a9c9bdc01bd6acf2ee0","二甲双胍恩格列净片（Ⅲ）","片剂","每片含盐酸二甲双胍850mg与恩格列净5mg","是","H20190025","2019-02-01","Boehringer Ingelheim Pty Ltd","Boehringer Ingelheim Pharma GmbH & Co. KG"
"231207c83d3c46737bdb945155856553","二甲双胍恩格列净片（Ⅳ）","片剂","每片含盐酸二甲双胍850mg与恩格列净12.5mg","是","H20190027","2019-02-01","Boehringer Ingelheim Pty Ltd","Boehringer Ingelheim Pharma GmbH & Co. KG"
"118795b82d7bb7d6e692e62846d79a81","二甲双胍恩格列净片（Ⅴ）","片剂","每片含盐酸二甲双胍1000mg与恩格列净5mg","是","H20190026","2019-02-01","Boehringer Ingelheim Pty Ltd","Boehringer Ingelheim Pharma GmbH & Co. KG"
"3d1dac531bffc4741960f8f6dbe9be93","二甲双胍恩格列净片（Ⅵ）","片剂","每片含盐酸二甲双胍1000mg与恩格列净12.5mg","是","H20190028","2019-02-01","Boehringer Ingelheim Pty Ltd","Boehringer Ingelheim Pharma GmbH & Co. KG"
"ca85286ce53404b129f0e0e57eefb38b","洛匹那韦/利托那韦口服溶液","口服溶液剂","每毫升口服液含洛匹那韦80mg,利托那韦20mg","是","H20130773","2003-03-31","Abbvie Inc","Abbvie Inc"
"87ccca559c55a6b94464f74e2d8341df","美司钠注射液","注射剂","4ml:0.4g","是","H20160239","2002-09-12","Baxter Oncology GmbH","Baxter Oncology GmbH"
"8213f570e8953c49a9563cfb9ca92bfa","玻璃酸钠滴眼液","眼用制剂","0.1%","是","H20150150","2009-05-08","EUSAN GmbH","URSAPHARM Arzneimittel GmbH"
"5c5bde3586e263a9dbccd9b365e37ee4","ω-3鱼油中/长链脂肪乳注射液","注射剂","100ml","是","H20140969","2014-12-23","B.Braun Melsungen AG","B.Braun Melsungen AG"
"d957f1934199ec04c4557cb39001c00e","ω-3鱼油中/长链脂肪乳注射液","注射剂","250ml","是","H20140970","2014-12-23","B.Braun Melsungen AG","B.Braun Melsungen AG"
"4ffbe11e4154269c1887d49b89d1e18e","注射用醋酸兰瑞肽","注射剂","40mg","是","H20140587","2002-03-14","IPSEN PHARMA","IPSEN PHARMA BIOTECH"
"b0df8931e8c94ffd35ee1224407d56f3","注射用醋酸曲普瑞林","注射剂"," 0.1mg(以曲普瑞林计)","是","H20130797","2003-11-10","Ipsen Pharma","IPSEN PHARMA BIOTECH"
"a7e1b55ab15038c2b9ae8b5b30dc97a3","注射用醋酸曲普瑞林","注射剂","3.75mg","是","H20140298","1997-05-06","Ipsen Pharma","Ipsen Pharma Biotech"
"c38947e18ba901755c7e0f41cef1c479","注射用双羟萘酸曲普瑞林","注射剂","15mg","是","H20130842","2008-12-19","IPSEN PHARMA","IPSEN PHARMA BIOTECH"
"d6f08acef4df2112b4edddd7a9f58e35","布地奈德福莫特罗吸入粉雾剂（Ⅱ）","吸入粉雾剂","每支120吸,每吸含布地奈德160μg和富马酸福莫特罗4.5μg","是","H20140457","2004-11-17","AstraZeneca AB","AstraZeneca AB"
"b4008e6cfbea69d6a1a525edb9a6cd0f","布地奈德福莫特罗吸入粉雾剂（Ⅱ）","吸入粉雾剂","每支60吸,每吸含布地奈德320μg和富马酸福莫特罗9.0μg","是","H20160447","2011-12-12","AstraZeneca AB","AstraZeneca AB"
"a25ec3ca9171976df583903dc6ec9a0f","卡前列素氨丁三醇注射液","注射剂","1ml:250μg","是","H20170146","1995-12-28","Pharmacia and Upjohn Company","Pharmacia and Upjohn Company LLC"
"04f91f2c365ca129a38b4864d9b458d8","注射用亚胺培南西司他丁钠","注射剂","亚胺培南500mg和西司他丁500mg","是","H20181007","1997-06-06","Merck Sharp & Dohme Corp.","Merck Sharp & Dohme Corp."
"f2d39b3ee6e8a86294dd390add4067ce","依托咪酯乳状注射液","注射剂","10ml:20mg","是","H20160234","1996-09-19","B.Braun Melsungen AG","B.Braun Melsungen AG"
"f95ca65088d93a2c95ad496fd531fd72","单硝酸异山梨酯缓释胶囊（IV）","胶囊剂（缓释胶囊）","50mg","是","国药准字H20031224","2003-12-12"," ","优时比（珠海）制药有限公司"
"976dff0ed5bb836ed9473960f19de1fc","阿莫西林克拉维酸钾干混悬剂","干混悬剂","每5ml含阿莫西林400mg,克拉维酸57mg","是","H20160275","1999-11-20","SmithKline Beecham Limited","SmithKline Beecham Limited"
"723b988e02e241bfdb20cc82ed65ceb8","注射用高纯度尿促性素","注射剂","75IU FSH+75IU LH","是","H20181224","2006-05-30","Ferring GmbH","Ferring GmbH"
"dece2d77dc401ee214ef0b5bc771e15d","卡泊三醇倍他米松软膏","软膏剂","1g:卡泊三醇50μg;倍他米松0.5mg","是","H20160204","2008-09-01","LEO Pharma A/S","LEO Laboratories Limited"
"b7c611441f43971437709498fe827530","注射用盐酸万古霉素","注射剂","500mg","是","H20140174","1988-10-15","VANCOCIN ITALIA S.R.L.","VIANEX S.A.(PLANT C)"
"ce4b7edb1eabef195bc332920b0dd031","蛋白琥珀酸铁口服溶液","口服溶液剂","15ml:40mg（以铁计）","是","H20160143","1992-09-01","ITALFARMACO S.A.","ITALFARMACO S.A."
"714429507863ca27b543ef9bd1da4490","钆喷酸葡胺注射液","注射剂","469.01mg/ml X 10ml","是","H20160593;H20160594 ","1988-05-24","Bayer Inc.","Bayer AG"
